,title,url,Unnamed: 2
228,Newsom on vote by mail in November due to coronavirus fears,https://www.youtube.com/watch?v=1U93Wu3VMWg,
230,White House coronavirus task force briefing urges caution among younger groups,https://www.youtube.com/watch?v=wLh6Z_rNpGw,
231,"L.A. on coronavirus lockdown: Here is what you need to know about what’s closed, open",https://www.youtube.com/watch?v=Kcpa3yujUkg,
232,Trump authorizes use of Navy hospital ships for coronavirus patients,https://www.youtube.com/watch?v=8Z6tF1sBKjM,
233,"Celebrating Passover, Easter and Ramadan amid coronavirus",https://www.youtube.com/watch?v=Sr-vogSjjGk,
234,"Amid coronavirus pandemic, Nancy Pelosi announces financial relief for families",https://www.youtube.com/watch?v=eeprCS82-Go,
235,Tom Hanks and Rita Wilson test positive for coronavirus,https://www.youtube.com/watch?v=Jk_HxpJZX44,
236,Newsom urges caution as warm days approach after new California coronavirus death record,https://www.youtube.com/watch?v=uLE1zgjU2CE,
238,Trump declares national emergency over coronavirus,https://www.youtube.com/watch?v=ol-g4Le4Up8,
239,Coronavirus fears drive shoppers to stores very early,https://www.youtube.com/watch?v=in6JfLkoPEQ,
240,Work-from-home 'tips' for those going stir-crazy avoiding coronavirus,https://www.youtube.com/watch?v=RbNUrtEy8RY,
243,"California is possibly “days, not weeks” from lifting some coronavirus restrictions",https://www.youtube.com/watch?v=zGTsm5CbLC4,
247,California to provide more food benefits to families during coronavirus crisis,https://www.youtube.com/watch?v=O1A7Q5KtwVU,
248,Coronavirus developments from the White House task force,https://www.youtube.com/watch?v=t9BX1FcuHPM,
249,AMC Theaters announces ‘social distancing’ measures to slow the spread of the coronavirus,https://www.youtube.com/watch?v=uk1wHHZmRxk,
250,Six conditions named to lift coronavirus order,https://www.youtube.com/watch?v=0Y2TU5ux76I,
251,14 American passengers evacuated from cruise ship test positive for coronavirus,https://www.youtube.com/watch?v=e95w3ye1x9M,
252,Volunteers feed Inglewood students during coronavirus outbreak,https://www.youtube.com/watch?v=lubGElGAsVs,
253,Disney to furlough employees amid coronavirus crisis,https://www.youtube.com/watch?v=IACdzO1RXcg,
254,NFL Commissioner Roger Goodell will get a salary of $0 while coronavirus cutbacks are in place,https://www.youtube.com/watch?v=8Gn4e0kv5gw,
255,Two women fight against coronavirus in Tehran streets,https://www.youtube.com/watch?v=iFzS30Tt8_g,
256,Does coronavirus stop the 2020 baseball season?,https://www.youtube.com/watch?v=ZevqcV6A56I,
257,"Biden wins Arizona, Florida, Illinois as coronavirus disrupts voting",https://www.youtube.com/watch?v=99WnVAjWTrY,
258,Sanders says he’ll continue campaign as country faces coronavirus challenge,https://www.youtube.com/watch?v=Mfr_RlYuX8o,
261,‘I want them to pay it back’: Trump on Harvard coronavirus loan,https://www.youtube.com/watch?v=VTdiXVfn7TY,
263,"SXSW festival is canceled over coronavirus concerns, leaving organizers 'devastated'",https://www.youtube.com/watch?v=tFC1KSjpkMk,
264,Coronavirus task force gives update on mask production,https://www.youtube.com/watch?v=IgjNL7Q6vcg,
265,Hospitals say federal government seizes coronavirus supplies,https://www.youtube.com/watch?v=GF19ILJfu9U,
266,"Coronavirus relief package includes aid for just about everyone, according to Trump",https://www.youtube.com/watch?v=NrvUXy7Kxhk,
269,Another coronavirus stimulus check is likely with GOP now on board,https://www.youtube.com/watch?v=lZA7FpqdJNc,
270,Coronavirus Task Force briefing on 3-16-20,https://www.youtube.com/watch?v=thM52sSv928,
274,Trump announces possible payroll tax cuts in response to coronavirus outbreak,https://www.youtube.com/watch?v=O2AJzvcduUs,
278,Gov. Gavin Newsom calls for closure of bars and nightclubs to slow the spread of the coronavirus,https://www.youtube.com/watch?v=dReNNCjT8Es,
281,Deal reached on $2-trillion coronavirus stimulus bill,https://www.youtube.com/watch?v=N5m8hHEM_co,
284,Mayor Eric Garcetti announces sweeping measures to try to limit spread of coronavirus,https://www.youtube.com/watch?v=HfcsVPtH9EQ,
287,Former ‘Voice’ contestant now a coronavirus block party star,https://www.youtube.com/watch?v=sY2xgPdXRmQ,
309,Disneyland and California Adventure will close for the rest of the month over the coronavirus,https://www.youtube.com/watch?v=kCShMqyzPOY,
310,Biden slams Trump's handling of school reopenings amid coronavirus crisis,https://www.youtube.com/watch?v=hGge9ZWOWL0,
440,Another coronavirus hand wash tutorial video? Yep!,https://www.youtube.com/watch?v=oNzRIgt4fVE,
441,"Vin Scully talks about missing baseball, sports, and hugs amid the coronavirus epidemic",https://www.youtube.com/watch?v=Ck4_nTZ9FWs,
442,(5 a.m.) Beauty blooms at Downtown L.A. Flower Market | One Day During COVID,https://www.youtube.com/watch?v=_C9lqoUGJso,
