,title,url,Unnamed: 2
167,Tracking Trump's COVID-19 promises,https://www.youtube.com/watch?v=hYQM13_cTvY,
168,"ABC News Prime: COVID-19 updates, spike in gun violence, crisis in Puerto Rico",https://www.youtube.com/watch?v=4xpgrwYo59Y,
170,US Navy captain tests positive for COVID-19,https://www.youtube.com/watch?v=m4CCWERtMmI,
171,COVID-19 cases cross 14 million worldwide,https://www.youtube.com/watch?v=ZiRN-wMwXRA,
172,Signs of hope as COVID-19 survivors return home | WNT,https://www.youtube.com/watch?v=bu6KyJyxRbM,
173,‘Worse than Katrina': New Orleans faces dangerous spike in COVID-19 deaths,https://www.youtube.com/watch?v=WIt1NUaSn5U,
174,Meet the combat medics who came to treat COVID-19 in New York City | Nightline,https://www.youtube.com/watch?v=w5pmWtXF55o,
175,Vaccine Watch: Antibody trial seeks bridge to COVID-19 vaccine,https://www.youtube.com/watch?v=s5e8Hvmj7-M,
176,"San Diego surge of COVID-19 with 18,400 cases and 400 deaths recently",https://www.youtube.com/watch?v=6impk7PCLYI,
177,Signs of strength during COVID-19 pandemic | ABC News,https://www.youtube.com/watch?v=tFJ9OGLlVag,
178,Experts warn protests may lead to new COVID-19 hotspots | ABC News,https://www.youtube.com/watch?v=0cKH24ui_D4,
179,Frustration mounts over COVID-19 testing,https://www.youtube.com/watch?v=HXpxHZljjL8,
180,FDA commissioner testifies on COVID-19 response,https://www.youtube.com/watch?v=2XPTZlCUIHs,
181,475 deaths in Italy in 24 hours -- the nation’s most COVID-19 fatalities in a day | WNT,https://www.youtube.com/watch?v=B9JdcKfSpHQ,
182,Ebola drugs shows promise against COVID-19 | WNT,https://www.youtube.com/watch?v=ytT2yQI2QUk,
183,Back to school: The latest on COVID-19 and kids,https://www.youtube.com/watch?v=wnwuxc3dgZk,
184,Contracting COVID-19 may not confer immunity: WHO,https://www.youtube.com/watch?v=v04SwtSLMmQ,
185,Trump reveals he has been tested for COVID-19,https://www.youtube.com/watch?v=z3ld2k15QCE,
186,More pro athletes test positive for COVID-19,https://www.youtube.com/watch?v=uvRKmwutpMs,
187,COVID-19 sparks rent strikes,https://www.youtube.com/watch?v=76GRHxwoJik,
188,Three people share the last photo they took before COVID-19 changed their lives | ABC News,https://www.youtube.com/watch?v=wTCJ9qlgx9k,
189,76-year-old makes full recovery from COVID-19 | ABC News,https://www.youtube.com/watch?v=P6GAF2MAp80,
190,COVID-19 infections estimated 10 times higher than 1st reported: CDC | WNT,https://www.youtube.com/watch?v=Jq2mq1bCTlY,
191,Boston COVID-19 patient fights to breathe again | WNT,https://www.youtube.com/watch?v=CSA1mn41IlE,
192,26 million Americans now unemployed from COVID-19,https://www.youtube.com/watch?v=3n8Omo1btSY,
193,12-year-old describes how she fought COVID-19,https://www.youtube.com/watch?v=H4uEGdK8rQ0,
194,COVID-19 cases surge in minority communities as officials ramp up testing,https://www.youtube.com/watch?v=pAWAb9dnT44,
195,Mayor of Tucson's new steps to stop COVID-19 spread,https://www.youtube.com/watch?v=F0jTSSK7omM,
196,90-year-old says final goodbyes to wife as COVID-19 deaths increase in 26 states | WNT,https://www.youtube.com/watch?v=3LmY4p5kPUQ,
199,34 people at White House test positive for COVID-19,https://www.youtube.com/watch?v=qHkmDXwiGPo,
200,COVID-19 may have started sooner than we think: Study | ABCNews PRIME,https://www.youtube.com/watch?v=ZPnsuaWT5dE,
201,More than 16 million cases of COVID-19 reported worldwide,https://www.youtube.com/watch?v=-yK_6PG9W8A,
202,Boston’s rising COVID-19 fears as colleges begin to open,https://www.youtube.com/watch?v=NBDxGzBVkAU,
203,Trump says he hopes COVID-19 will ‘sort of just disappear’ l ABC News,https://www.youtube.com/watch?v=AkE-q5-Gqu0,
204,Race to find COVID-19 vaccine intensifying l ABC News,https://www.youtube.com/watch?v=SkSSWARWsug,
205,New York leaders address racial disparities in COVID-19 deaths | ABC News,https://www.youtube.com/watch?v=wSBTKEclLDA,
206,COVID-19 empties out New York,https://www.youtube.com/watch?v=RG9WtM1HfBk,
208,Imperial County is California's COVID-19 epicenter,https://www.youtube.com/watch?v=irLJ2YgeIyU,
210,"In Chicago, Latinos struggle to find relief from devastation of COVID-19 | Nightline",https://www.youtube.com/watch?v=CS_Y1XCS3Vg,
212,President Trump speaks at COVID-19 briefing,https://www.youtube.com/watch?v=LFnUJX_UB_8,
213,Teacher’s back-to-school COVID-19 fears,https://www.youtube.com/watch?v=HRLyMDmosSc,
214,Covid-19 cases climb to 53 in the US | WNT,https://www.youtube.com/watch?v=k7-d-9yX95c,
216,The race for a COVID-19 treatment,https://www.youtube.com/watch?v=EX9Yzg59ABY,
218,"More than 10,000 New Yorkers have been killed by COVID-19",https://www.youtube.com/watch?v=Y9Gza6xUdsQ,
219,Trump discusses COVID-19 with Ireland PM,https://www.youtube.com/watch?v=H3yxu_hpn4I,
220,"In COVID-19 crisis, supply chain workers are putting in overtime too | Nightline",https://www.youtube.com/watch?v=EL9qOUAR6fA,
221,Remdesivir shortages during COVID-19,https://www.youtube.com/watch?v=atpGDrbKuto,
222,How restaurants plan to reopen amid the coronavirus pandemic,https://www.youtube.com/watch?v=PFJ8DT58318,
223,Army official optimistic about COVID-19 vaccine in 2020,https://www.youtube.com/watch?v=g6aExAenMs4,
224,Los Angeles may see the same number of COVID-19 cases as New York City,https://www.youtube.com/watch?v=u1PfzaN8epE,
225,Trump unveils five-minute COVID-19 test,https://www.youtube.com/watch?v=rXyHqMe8JgY,
226,Signs of hope in the hard-hit Navajo Nation where COVID-19 cases are on the decline,https://www.youtube.com/watch?v=uMm43J5Yj1U,
227,White House extends COVID-19 guidelines to April 30th,https://www.youtube.com/watch?v=HljIJDgBHrs,
228,ABC News Prime: COVID-19 poverty death spiral; Dr. Ben Carson on hydroxychloroquine; Summer travel,https://www.youtube.com/watch?v=oP2PFcC698w,
230,"Coronavirus receives official name, COVID-19",https://www.youtube.com/watch?v=3aTarAzzfT4,
231,African Americans hit hard by COVID-19 | WNT,https://www.youtube.com/watch?v=S5s7vHDjAQM,
232,Countries around the world battle to keep COVID-19 from becoming a pandemic | WNT,https://www.youtube.com/watch?v=P5nWOdLr0m8,
233,Small businesses on edge amid COVID-19 surge,https://www.youtube.com/watch?v=3IQ3JzauBFE,
234,Wuhan cautiously surges back to life after COVID-19,https://www.youtube.com/watch?v=FRwBte_jVsk,
236,Used cars in high demand amid COVID-19,https://www.youtube.com/watch?v=ShoA2trlI58,
237,American meat providers resorting to drastic measures in COVID-19 pandemic | Nightline,https://www.youtube.com/watch?v=kui2-WjhuVY,
238,Rare child illness possibly linked to COVID-19,https://www.youtube.com/watch?v=_OuU1inDIxw,
239,US accuses China of covering up severity of COVID-19 | WNT,https://www.youtube.com/watch?v=LShb8o4lS3U,
240,Trump dismisses government experts in COVID-19 response l ABC News,https://www.youtube.com/watch?v=OcoIZD2tzzc,
241,"Trump, Fauci confirm disproportionate COVID-19 impact in minority community",https://www.youtube.com/watch?v=HLiwwOf4io8,
243,4 families share their journeys to parenthood during COVID-19 crisis | Nightline,https://www.youtube.com/watch?v=Z5AdD9vFucQ,
244,Heartwarming COVID-19 recovery stories from across the country,https://www.youtube.com/watch?v=uC8YaAJ_YDU,
245,Health officials warn about potential COVID-19 spread during holiday weekend,https://www.youtube.com/watch?v=_HYf4njbrMA,
246,Chefs turn COVID-19 crisis into opportunity,https://www.youtube.com/watch?v=hlE8U1Y9hUU,
247,New stories of COVID-19 survival,https://www.youtube.com/watch?v=X-xaOET3wFM,
248,Could rapid saliva tests be COVID-19 testing breakthrough?,https://www.youtube.com/watch?v=KV-NZzSJDHg,
249,Signs of strength during COVID-19 pandemic | ABC NEWS PRIME,https://www.youtube.com/watch?v=L4-vONxyXd4,
250,Coronavirus cases top 5 million in the United States,https://www.youtube.com/watch?v=Quck-3seSXE,
252,Scientists explain what went wrong with COVID-19 testing l GMA,https://www.youtube.com/watch?v=zT40eNKpV2A,
253,Are new COVID-19 testing solutions enough?,https://www.youtube.com/watch?v=Gzvmgx1OoDg,
254,Trump addresses the nation after 1st known coronavirus death in US confirmed | ABC News,https://www.youtube.com/watch?v=Q-CrqxMjiEg,
256,"COVID-19 victims remembrance, Biden campaigns, WNBA finals: World in Photos, Sept 7",https://www.youtube.com/watch?v=ovYgRRRvwyI,
257,New coronavirus hotspots emerge as state cases spike amid reopening l ABC News,https://www.youtube.com/watch?v=o06IdOuUKFc,
258,New concern about children spreading COVID-19,https://www.youtube.com/watch?v=2jYXA2DowmM,
259,"ABC News Prime: COVID-19 tracking the spread, states divided, more sick aboard cruise ship",https://www.youtube.com/watch?v=VN2ABryVNdA,
260,COVID-19 crisis threatens children’s mental health,https://www.youtube.com/watch?v=0IBU9-9FGeo,
261,‘These are human beings’: South American cruise hit by COVID-19 ends journey,https://www.youtube.com/watch?v=V7smwEg3cgg,
262,U.S. Surgeon General addresses impact of COVID-19 in minority communities | ABC News,https://www.youtube.com/watch?v=rmghWF9nVnE,
263,Biden tests negative for COVID-19,https://www.youtube.com/watch?v=pG98Ub2OBYU,
264,3 members of same Ohio family die of COVID-19 | WNT,https://www.youtube.com/watch?v=nvcIR2wvo_c,
265,COVID-19 unemployment aid talks collapse | WNT,https://www.youtube.com/watch?v=CDM5ARRQgrU,
266,"In Michigan, governor and some workers battle over strict COVID-19 stay-at-home order | Nightline",https://www.youtube.com/watch?v=3eNTPTHxing,
267,Which COVID-19 test is best?,https://www.youtube.com/watch?v=Vn2zyo7eduE,
268,By The Numbers: COVID-19 likely spreading without people realizing they’re infected,https://www.youtube.com/watch?v=kmphhxu7jj0,
269,US sending $1 billion to help states boost COVID-19 testing: Trump,https://www.youtube.com/watch?v=I3DwwHrMQ2Y,
271,Labor Day’s new meaning in a world altered by COVID-19,https://www.youtube.com/watch?v=RoyTdUjkYrM,
272,How South Korea kept it’s COVID-19 infection rate down,https://www.youtube.com/watch?v=P-kfokRqIuA,
273,Siblings live in AirBNB to care for mother with COVID-19 | WNT,https://www.youtube.com/watch?v=VTNwmdb9DDc,
275,‘Unlikely COVID-19 is going to disappear’: Fauci,https://www.youtube.com/watch?v=8prOFh4KyQU,
276,Doctors finds disturbing trend of strokes in young coronavirus patients l ABC News,https://www.youtube.com/watch?v=MmHG87QanEE,
278,"Tear gas, other compliance weapons may be increasing COVID-19 risks at protests",https://www.youtube.com/watch?v=_w6QhbdiIVw,
279,Family performs COVID-19 take on 'Les Miserables',https://www.youtube.com/watch?v=LIX1N8FfFIE,
280,"New York, 2 states hire COVID-19 'contact tracers' | WNT",https://www.youtube.com/watch?v=s_QVq9G8QKA,
281,Murray delivers opening statement in COVID-19 Senate hearing,https://www.youtube.com/watch?v=OuizR4rLsyc,
282,Ramadan acts of faith seen during COVID-19,https://www.youtube.com/watch?v=l0ruFfe7DsA,
283,The science of COVID-19 | ABC NEWS PRIME,https://www.youtube.com/watch?v=Rj-9mFQd1Nk,
